# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	85174	85830	+	WP_235588905.1	WP_235588905.1		hypothetical protein			LOKO_RS00380	657	218	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	85830	87119	+							LOKO_RS00385	1290		old_locus_tag=LOKO_00077
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	85830	87119	+	WP_066443554.1	WP_066443554.1		hypothetical protein			LOKO_RS00385	1290	429	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	87186	88058	+							LOKO_RS00390	873		old_locus_tag=LOKO_00078
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	87186	88058	+	WP_066443557.1	WP_066443557.1		hypothetical protein			LOKO_RS00390	873	290	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	88102	88410	+							LOKO_RS00395	309		old_locus_tag=LOKO_00079
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	88102	88410	+	WP_066443560.1	WP_066443560.1		MTH1187 family thiamine-binding protein			LOKO_RS00395	309	102	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	88672	89772	+					hppD		LOKO_RS00400	1101		old_locus_tag=LOKO_00080
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	88672	89772	+	WP_066443568.1	WP_066443568.1		4-hydroxyphenylpyruvate dioxygenase	hppD		LOKO_RS00400	1101	366	
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	89944	90336	+							LOKO_RS18465	393		partial;pseudo;old_locus_tag=LOKO_00081
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	89944	90336	+				sensor histidine kinase			LOKO_RS18465	393		partial;pseudo
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	90300	90887	-							LOKO_RS18470	588		old_locus_tag=LOKO_00082
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	90300	90887	-	WP_083517353.1	WP_083517353.1		GspH/FimT family pseudopilin			LOKO_RS18470	588	195	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	91028	91300	-							LOKO_RS00415	273		old_locus_tag=LOKO_00083
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	91028	91300	-	WP_066443575.1	WP_066443575.1		hypothetical protein			LOKO_RS00415	273	90	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	91540	93171	+							LOKO_RS00420	1632		old_locus_tag=LOKO_00084
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	91540	93171	+	WP_066443578.1	WP_066443578.1		NAD+ synthase			LOKO_RS00420	1632	543	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	93225	94046	-							LOKO_RS00425	822		old_locus_tag=LOKO_00085
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	93225	94046	-	WP_066443581.1	WP_066443581.1		outer membrane protein assembly factor BamD			LOKO_RS00425	822	273	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	94167	95126	+					rluD		LOKO_RS00430	960		old_locus_tag=LOKO_00086
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	94167	95126	+	WP_066443583.1	WP_066443583.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD		LOKO_RS00430	960	319	
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	95123	95305	+							LOKO_RS19075	183		partial;pseudo;old_locus_tag=LOKO_00087
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	95123	95305	+				laccase domain-containing protein			LOKO_RS19075	183		partial;pseudo
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	95388	96005	+					pgeF		LOKO_RS00435	618		old_locus_tag=LOKO_00088
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	95388	96005	+	WP_235588906.1	WP_235588906.1		peptidoglycan editing factor PgeF	pgeF		LOKO_RS00435	618	205	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	96185	98767	+					clpB		LOKO_RS00440	2583		old_locus_tag=LOKO_00089
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	96185	98767	+	WP_066443586.1	WP_066443586.1		ATP-dependent chaperone ClpB	clpB		LOKO_RS00440	2583	860	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	99308	101032	+							LOKO_RS00445	1725		old_locus_tag=LOKO_00090
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	99308	101032	+	WP_066443590.1	WP_066443590.1		acetolactate synthase 3 large subunit			LOKO_RS00445	1725	574	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	101032	101523	+					ilvN		LOKO_RS00450	492		old_locus_tag=LOKO_00091
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	101032	101523	+	WP_043511804.1	WP_043511804.1		acetolactate synthase small subunit	ilvN		LOKO_RS00450	492	163	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	101575	102462	-					ilvY		LOKO_RS00455	888		old_locus_tag=LOKO_00092
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	101575	102462	-	WP_066443596.1	WP_066443596.1		HTH-type transcriptional activator IlvY	ilvY		LOKO_RS00455	888	295	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	102641	103657	+					ilvC		LOKO_RS00460	1017		old_locus_tag=LOKO_00093
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	102641	103657	+	WP_066443599.1	WP_066443599.1		ketol-acid reductoisomerase	ilvC		LOKO_RS00460	1017	338	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	103807	104685	+					pssA		LOKO_RS00465	879		old_locus_tag=LOKO_00094
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	103807	104685	+	WP_066443602.1	WP_066443602.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		LOKO_RS00465	879	292	
gene	rRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	105423	106963	+							LOKO_RS00470	1541		old_locus_tag=LOKO_00095
rRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	105423	106963	+				16S ribosomal RNA			LOKO_RS00470	1541		
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107228	107548	+							LOKO_RS00475	321		old_locus_tag=LOKO_00096
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107228	107548	+	WP_235588907.1	WP_235588907.1		hypothetical protein			LOKO_RS00475	321	106	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107548	107697	+							LOKO_RS20360	150		
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107548	107697	+	WP_250636934.1	WP_250636934.1		type II toxin-antitoxin system RelE/ParE family toxin			LOKO_RS20360	150	49	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107726	107824	+							LOKO_RS20365	99		
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	107726	107824	+	WP_250636935.1	WP_250636935.1		hypothetical protein			LOKO_RS20365	99	32	
gene	rRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	108248	108363	+					rrf		LOKO_RS00485	116		old_locus_tag=LOKO_00097
rRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	108248	108363	+				5S ribosomal RNA	rrf		LOKO_RS00485	116		
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	108609	109592	+							LOKO_RS00490	984		old_locus_tag=LOKO_00098
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	108609	109592	+	WP_066443604.1	WP_066443604.1		biotin--[acetyl-CoA-carboxylase] ligase			LOKO_RS00490	984	327	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	109589	110428	+							LOKO_RS00495	840		old_locus_tag=LOKO_00099
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	109589	110428	+	WP_066443606.1	WP_066443606.1		type III pantothenate kinase			LOKO_RS00495	840	279	
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110545	110628	+							LOKO_RS00500	84		old_locus_tag=LOKO_00100
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110545	110628	+				tRNA-Tyr			LOKO_RS00500	84		anticodon=GTA
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110678	110751	+							LOKO_RS00505	74		old_locus_tag=LOKO_00101
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110678	110751	+				tRNA-Gly			LOKO_RS00505	74		anticodon=TCC
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110813	110887	+							LOKO_RS00510	75		old_locus_tag=LOKO_00102
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	110813	110887	+				tRNA-Thr			LOKO_RS00510	75		anticodon=GGT
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111031	111106	+							LOKO_RS00515	76		old_locus_tag=LOKO_00103
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111031	111106	+				tRNA-Trp			LOKO_RS00515	76		anticodon=CCA
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111179	111547	+					secE		LOKO_RS00520	369		old_locus_tag=LOKO_00104
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111179	111547	+	WP_066443608.1	WP_066443608.1		preprotein translocase subunit SecE	secE		LOKO_RS00520	369	122	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111556	112089	+					nusG		LOKO_RS00525	534		old_locus_tag=LOKO_00105
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	111556	112089	+	WP_043514683.1	WP_043514683.1		transcription termination/antitermination protein NusG	nusG		LOKO_RS00525	534	177	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	112179	112610	+					rplK		LOKO_RS00530	432		old_locus_tag=LOKO_00106
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	112179	112610	+	WP_043514686.1	WP_043514686.1		50S ribosomal protein L11	rplK		LOKO_RS00530	432	143	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	112613	113305	+					rplA		LOKO_RS00535	693		old_locus_tag=LOKO_00107
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	112613	113305	+	WP_066443610.1	WP_066443610.1		50S ribosomal protein L1	rplA		LOKO_RS00535	693	230	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	113619	114122	+					rplJ		LOKO_RS00540	504		old_locus_tag=LOKO_00108
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	113619	114122	+	WP_043514693.1	WP_043514693.1		50S ribosomal protein L10	rplJ		LOKO_RS00540	504	167	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	114212	114580	+					rplL		LOKO_RS00545	369		old_locus_tag=LOKO_00109
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	114212	114580	+	WP_066443619.1	WP_066443619.1		50S ribosomal protein L7/L12	rplL		LOKO_RS00545	369	122	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	114812	118891	+					rpoB		LOKO_RS00550	4080		old_locus_tag=LOKO_00110
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	114812	118891	+	WP_066443621.1	WP_066443621.1		DNA-directed RNA polymerase subunit beta	rpoB		LOKO_RS00550	4080	1359	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	118903	123123	+					rpoC		LOKO_RS00555	4221		old_locus_tag=LOKO_00111
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	118903	123123	+	WP_066443622.1	WP_066443622.1		DNA-directed RNA polymerase subunit beta'	rpoC		LOKO_RS00555	4221	1406	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	123272	123646	+					rpsL		LOKO_RS00560	375		old_locus_tag=LOKO_00112
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	123272	123646	+	WP_010626462.1	WP_010626462.1		30S ribosomal protein S12	rpsL		LOKO_RS00560	375	124	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	123772	124242	+					rpsG		LOKO_RS00565	471		old_locus_tag=LOKO_00113
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	123772	124242	+	WP_066443625.1	WP_066443625.1		30S ribosomal protein S7	rpsG		LOKO_RS00565	471	156	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	124285	126405	+					fusA		LOKO_RS00570	2121		old_locus_tag=LOKO_00114
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	124285	126405	+	WP_066443628.1	WP_066443628.1		elongation factor G	fusA		LOKO_RS00570	2121	706	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	126438	127631	+					tuf		LOKO_RS00575	1194		old_locus_tag=LOKO_00115
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	126438	127631	+	WP_066443631.1	WP_066443631.1		elongation factor Tu	tuf		LOKO_RS00575	1194	397	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	127796	128107	+					rpsJ		LOKO_RS00580	312		old_locus_tag=LOKO_00116
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	127796	128107	+	WP_016419080.1	WP_016419080.1		30S ribosomal protein S10	rpsJ		LOKO_RS00580	312	103	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	128258	128896	+					rplC		LOKO_RS00585	639		old_locus_tag=LOKO_00117
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	128258	128896	+	WP_066443633.1	WP_066443633.1		50S ribosomal protein L3	rplC		LOKO_RS00585	639	212	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	128911	129516	+					rplD		LOKO_RS00590	606		old_locus_tag=LOKO_00118
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	128911	129516	+	WP_043518300.1	WP_043518300.1		50S ribosomal protein L4	rplD		LOKO_RS00590	606	201	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	129513	129809	+					rplW		LOKO_RS00595	297		old_locus_tag=LOKO_00119
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	129513	129809	+	WP_066443635.1	WP_066443635.1		50S ribosomal protein L23	rplW		LOKO_RS00595	297	98	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	129827	130657	+					rplB		LOKO_RS00600	831		old_locus_tag=LOKO_00120
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	129827	130657	+	WP_066443637.1	WP_066443637.1		50S ribosomal protein L2	rplB		LOKO_RS00600	831	276	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	130691	130966	+					rpsS		LOKO_RS00605	276		old_locus_tag=LOKO_00121
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	130691	130966	+	WP_008959165.1	WP_008959165.1		30S ribosomal protein S19	rpsS		LOKO_RS00605	276	91	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	130985	131317	+					rplV		LOKO_RS00610	333		old_locus_tag=LOKO_00122
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	130985	131317	+	WP_018917732.1	WP_018917732.1		50S ribosomal protein L22	rplV		LOKO_RS00610	333	110	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	131329	132027	+					rpsC		LOKO_RS00615	699		old_locus_tag=LOKO_00123
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	131329	132027	+	WP_066443639.1	WP_066443639.1		30S ribosomal protein S3	rpsC		LOKO_RS00615	699	232	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132043	132456	+					rplP		LOKO_RS00620	414		old_locus_tag=LOKO_00124
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132043	132456	+	WP_066443642.1	WP_066443642.1		50S ribosomal protein L16	rplP		LOKO_RS00620	414	137	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132456	132647	+					rpmC		LOKO_RS00625	192		old_locus_tag=LOKO_00125
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132456	132647	+	WP_066443645.1	WP_066443645.1		50S ribosomal protein L29	rpmC		LOKO_RS00625	192	63	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132649	132909	+					rpsQ		LOKO_RS00630	261		old_locus_tag=LOKO_00126
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132649	132909	+	WP_066443648.1	WP_066443648.1		30S ribosomal protein S17	rpsQ		LOKO_RS00630	261	86	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132949	133320	+					rplN		LOKO_RS00635	372		old_locus_tag=LOKO_00127
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	132949	133320	+	WP_008959163.1	WP_008959163.1		50S ribosomal protein L14	rplN		LOKO_RS00635	372	123	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	133335	133652	+					rplX		LOKO_RS00640	318		old_locus_tag=LOKO_00128
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	133335	133652	+	WP_066443651.1	WP_066443651.1		50S ribosomal protein L24	rplX		LOKO_RS00640	318	105	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	133671	134210	+					rplE		LOKO_RS00645	540		old_locus_tag=LOKO_00129
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	133671	134210	+	WP_066443653.1	WP_066443653.1		50S ribosomal protein L5	rplE		LOKO_RS00645	540	179	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134221	134526	+					rpsN		LOKO_RS00650	306		old_locus_tag=LOKO_00130
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134221	134526	+	WP_066443658.1	WP_066443658.1		30S ribosomal protein S14	rpsN		LOKO_RS00650	306	101	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134559	134951	+					rpsH		LOKO_RS00655	393		old_locus_tag=LOKO_00131
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134559	134951	+	WP_066443667.1	WP_066443667.1		30S ribosomal protein S8	rpsH		LOKO_RS00655	393	130	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134961	135491	+					rplF		LOKO_RS00660	531		old_locus_tag=LOKO_00132
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	134961	135491	+	WP_066443669.1	WP_066443669.1		50S ribosomal protein L6	rplF		LOKO_RS00660	531	176	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	135501	135851	+					rplR		LOKO_RS00665	351		old_locus_tag=LOKO_00133
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	135501	135851	+	WP_066443671.1	WP_066443671.1		50S ribosomal protein L18	rplR		LOKO_RS00665	351	116	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	135863	136363	+					rpsE		LOKO_RS00670	501		old_locus_tag=LOKO_00134
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	135863	136363	+	WP_066443679.1	WP_066443679.1		30S ribosomal protein S5	rpsE		LOKO_RS00670	501	166	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136369	136551	+					rpmD		LOKO_RS00675	183		old_locus_tag=LOKO_00135
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136369	136551	+	WP_066452141.1	WP_066452141.1		50S ribosomal protein L30	rpmD		LOKO_RS00675	183	60	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136555	136989	+					rplO		LOKO_RS00680	435		old_locus_tag=LOKO_00136
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136555	136989	+	WP_066443682.1	WP_066443682.1		50S ribosomal protein L15	rplO		LOKO_RS00680	435	144	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136990	138321	+					secY		LOKO_RS00685	1332		old_locus_tag=LOKO_00137
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	136990	138321	+	WP_066443685.1	WP_066443685.1		preprotein translocase subunit SecY	secY		LOKO_RS00685	1332	443	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	138373	138486	+					rpmJ		LOKO_RS00690	114		
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	138373	138486	+	WP_009099023.1	WP_009099023.1		50S ribosomal protein L36	rpmJ		LOKO_RS00690	114	37	
