# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	95766	97208	+	WP_163500369.1	WP_163500369.1		dihydropyrimidinase	hydA		G3568_RS00420	1443	480	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	97239	98630	+							G3568_RS00425	1392		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	97239	98630	+	WP_240457739.1	WP_240457739.1		NAD(P)-dependent oxidoreductase			G3568_RS00425	1392	463	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	98627	99931	+					preA		G3568_RS00430	1305		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	98627	99931	+	WP_163500371.1	WP_163500371.1		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA		G3568_RS00430	1305	434	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	100091	100948	+							G3568_RS00435	858		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	100091	100948	+	WP_163500373.1	WP_163500373.1		ABC transporter substrate-binding protein			G3568_RS00435	858	285	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	100952	101572	-							G3568_RS00440	621		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	100952	101572	-	WP_095622995.1	WP_095622995.1		TetR/AcrR family transcriptional regulator			G3568_RS00440	621	206	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	101956	103308	+							G3568_RS00445	1353		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	101956	103308	+	WP_163500375.1	WP_163500375.1		NarK family nitrate/nitrite MFS transporter			G3568_RS00445	1353	450	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	103403	104674	+							G3568_RS00450	1272		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	103403	104674	+	WP_163500377.1	WP_163500377.1		nitrate regulatory protein			G3568_RS00450	1272	423	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	104952	106256	+							G3568_RS00455	1305		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	104952	106256	+	WP_163500379.1	WP_163500379.1		ABC transporter substrate-binding protein			G3568_RS00455	1305	434	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	106304	107158	+					ntrB		G3568_RS00460	855		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	106304	107158	+	WP_240457740.1	WP_240457740.1		nitrate ABC transporter permease	ntrB		G3568_RS00460	855	284	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	107171	108019	+							G3568_RS00465	849		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	107171	108019	+	WP_163500381.1	WP_163500381.1		ABC transporter ATP-binding protein			G3568_RS00465	849	282	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	108138	109241	+							G3568_RS00470	1104		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	108138	109241	+	WP_240457741.1	WP_240457741.1		histone deacetylase			G3568_RS00470	1104	367	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	109421	111160	+							G3568_RS00475	1740		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	109421	111160	+	WP_240458076.1	WP_240458076.1		ABC transporter ATP-binding protein/permease			G3568_RS00475	1740	579	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	111482	111709	+							G3568_RS00480	228		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	111482	111709	+	WP_163500385.1	WP_163500385.1		DUF1127 domain-containing protein			G3568_RS00480	228	75	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	111861	113120	+							G3568_RS00485	1260		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	111861	113120	+	WP_163500387.1	WP_163500387.1		MFS transporter			G3568_RS00485	1260	419	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	113188	113616	+							G3568_RS00490	429		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	113188	113616	+	WP_163500389.1	WP_163500389.1		GFA family protein			G3568_RS00490	429	142	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	113646	114368	-							G3568_RS00495	723		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	113646	114368	-	WP_205600879.1	WP_205600879.1		FCD domain-containing protein			G3568_RS00495	723	240	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	114524	115408	+							G3568_RS00500	885		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	114524	115408	+	WP_163500391.1	WP_163500391.1		fumarylacetoacetate hydrolase family protein			G3568_RS00500	885	294	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	115469	116563	+							G3568_RS00505	1095		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	115469	116563	+	WP_163500393.1	WP_163500393.1		hypothetical protein			G3568_RS00505	1095	364	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	116648	118612	+							G3568_RS00510	1965		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	116648	118612	+	WP_163500395.1	WP_163500395.1		tripartite tricarboxylate transporter permease			G3568_RS00510	1965	654	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	118697	119173	+							G3568_RS00515	477		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	118697	119173	+	WP_163500397.1	WP_163500397.1		peroxiredoxin			G3568_RS00515	477	158	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	119273	119767	+							G3568_RS00520	495		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	119273	119767	+	WP_163500398.1	WP_163500398.1		GNAT family N-acetyltransferase			G3568_RS00520	495	164	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	119814	121544	-							G3568_RS00525	1731		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	119814	121544	-	WP_163500400.1	WP_163500400.1		bifunctional protein-serine/threonine kinase/phosphatase			G3568_RS00525	1731	576	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	121583	122392	-							G3568_RS00530	810		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	121583	122392	-	WP_163500402.1	WP_163500402.1		formate/nitrite transporter family protein			G3568_RS00530	810	269	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	122773	123672	-					cobA		G3568_RS00535	900		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	122773	123672	-	WP_163500404.1	WP_163500404.1		uroporphyrinogen-III C-methyltransferase	cobA		G3568_RS00535	900	299	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	123632	126370	-							G3568_RS00540	2739		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	123632	126370	-	WP_163500406.1	WP_163500406.1		nitrate reductase			G3568_RS00540	2739	912	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	126833	127426	+							G3568_RS00545	594		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	126833	127426	+	WP_163500407.1	WP_163500407.1		ANTAR domain-containing protein			G3568_RS00545	594	197	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	127423	128445	+							G3568_RS00550	1023		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	127423	128445	+	WP_163500409.1	WP_163500409.1		ABC transporter substrate-binding protein			G3568_RS00550	1023	340	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	128713	130047	+							G3568_RS00555	1335		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	128713	130047	+	WP_163500411.1	WP_163500411.1		FAD-dependent oxidoreductase			G3568_RS00555	1335	444	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	130044	132572	+					nirB		G3568_RS00560	2529		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	130044	132572	+	WP_163500413.1	WP_163500413.1		nitrite reductase large subunit NirB	nirB		G3568_RS00560	2529	842	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	132594	132974	+					nirD		G3568_RS00565	381		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	132594	132974	+	WP_163500415.1	WP_163500415.1		nitrite reductase small subunit NirD	nirD		G3568_RS00565	381	126	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	133067	133618	-							G3568_RS00570	552		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	133067	133618	-	WP_163500417.1	WP_163500417.1		hypothetical protein			G3568_RS00570	552	183	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	134328	135053	-							G3568_RS00580	726		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	134328	135053	-	WP_163500421.1	WP_163500421.1		cytochrome c biogenesis protein CcdA			G3568_RS00580	726	241	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	135068	135511	-							G3568_RS00585	444		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	135068	135511	-	WP_163500423.1	WP_163500423.1		thioredoxin family protein			G3568_RS00585	444	147	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	135707	136249	+							G3568_RS00590	543		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	135707	136249	+	WP_163500425.1	WP_163500425.1		sigma-70 family RNA polymerase sigma factor			G3568_RS00590	543	180	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	136261	136896	+							G3568_RS00595	636		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	136261	136896	+	WP_163500427.1	WP_163500427.1		NrsF family protein			G3568_RS00595	636	211	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	136982	137170	-							G3568_RS00600	189		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	136982	137170	-	WP_240457742.1	WP_240457742.1		GNAT family N-acetyltransferase			G3568_RS00600	189	62	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	137324	137755	-							G3568_RS00605	432		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	137324	137755	-	WP_240457743.1	WP_240457743.1		pyridoxamine 5'-phosphate oxidase family protein			G3568_RS00605	432	143	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	138110	138585	-							G3568_RS00610	476		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	138110	138585	-				DUF523 domain-containing protein			G3568_RS00610	476		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	138723	138977	-							G3568_RS00615	255		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	138723	138977	-	WP_163500431.1	WP_163500431.1		helix-hairpin-helix domain-containing protein			G3568_RS00615	255	84	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	139026	139523	-							G3568_RS00620	498		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	139026	139523	-	WP_163500433.1	WP_163500433.1		nucleotidyltransferase			G3568_RS00620	498	165	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	139631	140026	-							G3568_RS00625	396		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	139631	140026	-	WP_163500435.1	WP_163500435.1		MAPEG family protein			G3568_RS00625	396	131	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	140061	140465	-							G3568_RS00630	405		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	140061	140465	-	WP_163500437.1	WP_163500437.1		DUF1801 domain-containing protein			G3568_RS00630	405	134	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	141140	141979	-							G3568_RS00635	840		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	141140	141979	-	WP_163500439.1	WP_163500439.1		helix-turn-helix transcriptional regulator			G3568_RS00635	840	279	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	142131	143330	+							G3568_RS00640	1200		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	142131	143330	+	WP_163504111.1	WP_163504111.1		MFS transporter			G3568_RS00640	1200	399	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	143388	144008	-							G3568_RS00645	621		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	143388	144008	-	WP_089659048.1	WP_089659048.1		LysE family translocator			G3568_RS00645	621	206	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	144005	145174	-							G3568_RS00650	1170		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	144005	145174	-	WP_163500441.1	WP_163500441.1		MFS transporter			G3568_RS00650	1170	389	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	145330	146727	+							G3568_RS00655	1398		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	145330	146727	+	WP_163500443.1	WP_163500443.1		PLP-dependent aminotransferase family protein			G3568_RS00655	1398	465	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	146868	148274	-							G3568_RS00660	1407		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	146868	148274	-	WP_240457744.1	WP_240457744.1		alpha/beta hydrolase			G3568_RS00660	1407	468	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	148641	150353	-							G3568_RS00665	1713		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	148641	150353	-	WP_163500445.1	WP_163500445.1		thiamine pyrophosphate-dependent enzyme			G3568_RS00665	1713	570	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	150560	151585	+							G3568_RS00670	1026		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	150560	151585	+	WP_163500448.1	WP_163500448.1		patatin-like phospholipase family protein			G3568_RS00670	1026	341	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	151788	153197	+							G3568_RS00675	1410		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	151788	153197	+	WP_163500450.1	WP_163500450.1		PhoH family protein			G3568_RS00675	1410	469	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	153467	153679	+							G3568_RS00680	213		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	153467	153679	+	WP_163500452.1	WP_163500452.1		twin-arginine translocation signal domain-containing protein			G3568_RS00680	213	70	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	153697	155094	+							G3568_RS00685	1398		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	153697	155094	+	WP_163500454.1	WP_163500454.1		flavin monoamine oxidase family protein			G3568_RS00685	1398	465	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	155091	155468	+							G3568_RS00690	378		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	155091	155468	+	WP_163500456.1	WP_163500456.1		cytochrome c			G3568_RS00690	378	125	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	155471	155944	+							G3568_RS00695	474		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	155471	155944	+	WP_163500458.1	WP_163500458.1		Rid family hydrolase			G3568_RS00695	474	157	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	156027	157901	-							G3568_RS00700	1875		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	156027	157901	-	WP_163500460.1	WP_163500460.1		complex I subunit 5 family protein			G3568_RS00700	1875	624	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	157898	159406	-							G3568_RS00705	1509		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	157898	159406	-	WP_163500462.1	WP_163500462.1		monovalent cation/H+ antiporter subunit D family protein			G3568_RS00705	1509	502	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	159403	160635	-							G3568_RS00710	1233		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	159403	160635	-	WP_163500464.1	WP_163500464.1		NADH-ubiquinone oxidoreductase			G3568_RS00710	1233	410	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	160647	160871	-							G3568_RS00715	225		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	160647	160871	-	WP_163500466.1	WP_163500466.1		hypothetical protein			G3568_RS00715	225	74	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	160925	161128	-							G3568_RS22830	204		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	160925	161128	-	WP_240457745.1	WP_240457745.1		class I SAM-dependent methyltransferase			G3568_RS22830	204	67	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	161149	161571	-							G3568_RS22835	423		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	161149	161571	-	WP_240457746.1	WP_240457746.1		class I SAM-dependent methyltransferase			G3568_RS22835	423	140	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	161583	162269	-							G3568_RS00725	687		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	161583	162269	-	WP_163500468.1	WP_163500468.1		alpha/beta fold hydrolase			G3568_RS00725	687	228	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	162439	162642	-							G3568_RS00730	204		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	162439	162642	-	WP_076746630.1	WP_076746630.1		cold-shock protein			G3568_RS00730	204	67	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	162831	164474	-							G3568_RS00735	1644		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	162831	164474	-	WP_205600881.1	WP_205600881.1		L,D-transpeptidase family protein			G3568_RS00735	1644	547	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	164628	165311	+							G3568_RS00740	684		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	164628	165311	+	WP_240458078.1	WP_240458078.1		murein L,D-transpeptidase catalytic domain family protein			G3568_RS00740	684	227	
