# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	94616	96685	+							BOX17_RS00385	2070		old_locus_tag=BOX17_00385
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	94616	96685	+	WP_071941532.1	WP_071941532.1		exonuclease domain-containing protein			BOX17_RS00385	2070	689	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	96682	96873	+							BOX17_RS00390	192		old_locus_tag=BOX17_00390
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	96682	96873	+	WP_071941533.1	WP_071941533.1		hypothetical protein			BOX17_RS00390	192	63	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	96880	99645	+							BOX17_RS00395	2766		old_locus_tag=BOX17_00395
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	96880	99645	+	WP_071941534.1	WP_071941534.1		sensor histidine kinase			BOX17_RS00395	2766	921	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	99655	100785	-							BOX17_RS00400	1131		old_locus_tag=BOX17_00400
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	99655	100785	-	WP_071941535.1	WP_071941535.1		DUF294 nucleotidyltransferase-like domain-containing protein			BOX17_RS00400	1131	376	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	100924	101238	-							BOX17_RS00405	315		old_locus_tag=BOX17_00405
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	100924	101238	-	WP_071941536.1	WP_071941536.1		HlyU family transcriptional regulator			BOX17_RS00405	315	104	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	101290	102510	-							BOX17_RS00410	1221		old_locus_tag=BOX17_00410
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	101290	102510	-	WP_071941537.1	WP_071941537.1		argininosuccinate synthase			BOX17_RS00410	1221	406	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	102657	103322	+					rnt		BOX17_RS00415	666		old_locus_tag=BOX17_00415
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	102657	103322	+	WP_071941538.1	WP_071941538.1		ribonuclease T	rnt		BOX17_RS00415	666	221	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	103409	103759	-					grxD		BOX17_RS00420	351		old_locus_tag=BOX17_00420
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	103409	103759	-	WP_071941539.1	WP_071941539.1		Grx4 family monothiol glutaredoxin	grxD		BOX17_RS00420	351	116	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	103923	104843	+					argF		BOX17_RS00425	921		old_locus_tag=BOX17_00425
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	103923	104843	+	WP_071941540.1	WP_071941540.1		ornithine carbamoyltransferase	argF		BOX17_RS00425	921	306	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	104947	105252	+							BOX17_RS00430	306		old_locus_tag=BOX17_00430
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	104947	105252	+	WP_071941541.1	WP_071941541.1		hypothetical protein			BOX17_RS00430	306	101	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	105513	106613	+					thiO		BOX17_RS00435	1101		old_locus_tag=BOX17_00435
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	105513	106613	+	WP_071941542.1	WP_071941542.1		glycine oxidase ThiO	thiO		BOX17_RS00435	1101	366	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	106610	106819	+					thiS		BOX17_RS00440	210		old_locus_tag=BOX17_00440
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	106610	106819	+	WP_071941543.1	WP_071941543.1		sulfur carrier protein ThiS	thiS		BOX17_RS00440	210	69	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	106819	107619	+							BOX17_RS00445	801		old_locus_tag=BOX17_00445
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	106819	107619	+	WP_086830670.1	WP_086830670.1		thiazole synthase			BOX17_RS00445	801	266	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	107785	108921	+							BOX17_RS00450	1137		old_locus_tag=BOX17_00450
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	107785	108921	+	WP_071946516.1	WP_071946516.1		zinc-binding dehydrogenase			BOX17_RS00450	1137	378	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	108918	109967	+							BOX17_RS00455	1050		old_locus_tag=BOX17_00455
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	108918	109967	+	WP_071941544.1	WP_071941544.1		proline racemase family protein			BOX17_RS00455	1050	349	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	110024	111130	-							BOX17_RS00460	1107		old_locus_tag=BOX17_00460
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	110024	111130	-	WP_071946518.1	WP_071946518.1		Glu/Leu/Phe/Val dehydrogenase			BOX17_RS00460	1107	368	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	111291	112391	-							BOX17_RS00465	1101		old_locus_tag=BOX17_00465
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	111291	112391	-	WP_071941545.1	WP_071941545.1		DUF4236 domain-containing protein			BOX17_RS00465	1101	366	
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	112560	112635	-							BOX17_RS00470	76		old_locus_tag=BOX17_00470
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	112560	112635	-				tRNA-Ala			BOX17_RS00470	76		anticodon=GGC
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	112858	113505	+					uvrY		BOX17_RS00475	648		old_locus_tag=BOX17_00475
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	112858	113505	+	WP_071941546.1	WP_071941546.1		UvrY/SirA/GacA family response regulator transcription factor	uvrY		BOX17_RS00475	648	215	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	113574	115388	+					uvrC		BOX17_RS00480	1815		old_locus_tag=BOX17_00480
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	113574	115388	+	WP_071941547.1	WP_071941547.1		excinuclease ABC subunit UvrC	uvrC		BOX17_RS00480	1815	604	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	115455	116006	+					pgsA		BOX17_RS00485	552		old_locus_tag=BOX17_00485
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	115455	116006	+	WP_071941548.1	WP_071941548.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		BOX17_RS00485	552	183	
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116067	116141	+							BOX17_RS00490	75		old_locus_tag=BOX17_00490
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116067	116141	+				tRNA-Gly			BOX17_RS00490	75		anticodon=GCC
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116275	116348	+							BOX17_RS00495	74		old_locus_tag=BOX17_00495
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116275	116348	+				tRNA-Cys			BOX17_RS00495	74		anticodon=GCA
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116381	116467	+							BOX17_RS00500	87		old_locus_tag=BOX17_00500
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116381	116467	+				tRNA-Leu			BOX17_RS00500	87		anticodon=TAA
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116526	117668	+							BOX17_RS00505	1143		old_locus_tag=BOX17_00505
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	116526	117668	+	WP_071941549.1	WP_071941549.1		FUSC family protein			BOX17_RS00505	1143	380	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	117665	119245	+					nadB		BOX17_RS00510	1581		old_locus_tag=BOX17_00510
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	117665	119245	+	WP_071941550.1	WP_071941550.1		L-aspartate oxidase	nadB		BOX17_RS00510	1581	526	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	119301	119699	-							BOX17_RS00515	399		old_locus_tag=BOX17_00515
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	119301	119699	-	WP_125925485.1	WP_125925485.1		hypothetical protein			BOX17_RS00515	399	132	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	119659	119952	-							BOX17_RS00520	294		old_locus_tag=BOX17_00520
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	119659	119952	-	WP_071941552.1	WP_071941552.1		succinate dehydrogenase assembly factor 2			BOX17_RS00520	294	97	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120155	120451	+							BOX17_RS00525	297		old_locus_tag=BOX17_00525
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120155	120451	+	WP_071941553.1	WP_071941553.1		integration host factor subunit beta			BOX17_RS00525	297	98	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120503	120808	+							BOX17_RS00530	306		old_locus_tag=BOX17_00530
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120503	120808	+	WP_071941554.1	WP_071941554.1		LapA family protein			BOX17_RS00530	306	101	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120809	121993	+					lapB		BOX17_RS00535	1185		old_locus_tag=BOX17_00535
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	120809	121993	+	WP_071941555.1	WP_071941555.1		lipopolysaccharide assembly protein LapB	lapB		BOX17_RS00535	1185	394	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	122001	122702	-					pyrF		BOX17_RS00540	702		old_locus_tag=BOX17_00540
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	122001	122702	-	WP_071941556.1	WP_071941556.1		orotidine-5'-phosphate decarboxylase	pyrF		BOX17_RS00540	702	233	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	122917	123195	+							BOX17_RS00545	279		old_locus_tag=BOX17_00545
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	122917	123195	+	WP_071941557.1	WP_071941557.1		ComEA family DNA-binding protein			BOX17_RS00545	279	92	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	123309	124070	-							BOX17_RS00550	762		old_locus_tag=BOX17_00550
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	123309	124070	-	WP_071941558.1	WP_071941558.1		SDR family oxidoreductase			BOX17_RS00550	762	253	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	124290	124814	+							BOX17_RS00555	525		old_locus_tag=BOX17_00555
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	124290	124814	+	WP_071941559.1	WP_071941559.1		FxsA family protein			BOX17_RS00555	525	174	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	125027	125320	+							BOX17_RS00560	294		old_locus_tag=BOX17_00560
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	125027	125320	+	WP_071941560.1	WP_071941560.1		co-chaperone GroES			BOX17_RS00560	294	97	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	125384	127027	+					groL		BOX17_RS00565	1644		old_locus_tag=BOX17_00565
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	125384	127027	+	WP_071941561.1	WP_071941561.1		chaperonin GroEL	groL		BOX17_RS00565	1644	547	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	127155	127889	+							BOX17_RS00570	735		old_locus_tag=BOX17_00570
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	127155	127889	+	WP_071941562.1	WP_071941562.1		RNA methyltransferase			BOX17_RS00570	735	244	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	127950	129299	-							BOX17_RS00575	1350		old_locus_tag=BOX17_00575
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	127950	129299	-	WP_071941563.1	WP_071941563.1		Na+/H+ antiporter family protein			BOX17_RS00575	1350	449	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	129585	130604	-							BOX17_RS00580	1020		old_locus_tag=BOX17_00580
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	129585	130604	-	WP_244272174.1	WP_244272174.1		DUF4105 domain-containing protein			BOX17_RS00580	1020	339	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	130690	131658	-							BOX17_RS00585	969		old_locus_tag=BOX17_00585
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	130690	131658	-	WP_071941565.1	WP_071941565.1		branched-chain amino acid transaminase			BOX17_RS00585	969	322	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	131705	132814	-							BOX17_RS00590	1110		old_locus_tag=BOX17_00590
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	131705	132814	-	WP_071941566.1	WP_071941566.1		class II histone deacetylase			BOX17_RS00590	1110	369	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	132904	133845	-							BOX17_RS00595	942		old_locus_tag=BOX17_00595
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	132904	133845	-	WP_071941567.1	WP_071941567.1		ornithine cyclodeaminase family protein			BOX17_RS00595	942	313	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	133847	134200	-							BOX17_RS00600	354		old_locus_tag=BOX17_00600
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	133847	134200	-	WP_071941568.1	WP_071941568.1		RidA family protein			BOX17_RS00600	354	117	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	134227	135261	-							BOX17_RS00605	1035		old_locus_tag=BOX17_00605
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	134227	135261	-	WP_071941569.1	WP_071941569.1		histone deacetylase family protein			BOX17_RS00605	1035	344	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	135274	135417	-							BOX17_RS16900	144		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	135274	135417	-	WP_164508615.1	WP_164508615.1		hypothetical protein			BOX17_RS16900	144	47	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	135583	136362	-							BOX17_RS00615	780		old_locus_tag=BOX17_00610
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	135583	136362	-	WP_071941571.1	WP_071941571.1		AraC family transcriptional regulator			BOX17_RS00615	780	259	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	136448	137134	-							BOX17_RS00620	687		old_locus_tag=BOX17_00615
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	136448	137134	-	WP_071941572.1	WP_071941572.1		GntR family transcriptional regulator			BOX17_RS00620	687	228	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	137297	138850	+							BOX17_RS00625	1554		old_locus_tag=BOX17_00620
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	137297	138850	+	WP_071941573.1	WP_071941573.1		ABC transporter substrate-binding protein			BOX17_RS00625	1554	517	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	138923	139900	+							BOX17_RS00630	978		old_locus_tag=BOX17_00625
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	138923	139900	+	WP_071941574.1	WP_071941574.1		ABC transporter permease			BOX17_RS00630	978	325	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	139897	140733	+							BOX17_RS00635	837		old_locus_tag=BOX17_00630
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	139897	140733	+	WP_071941575.1	WP_071941575.1		ABC transporter permease			BOX17_RS00635	837	278	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	140758	142371	+							BOX17_RS00640	1614		old_locus_tag=BOX17_00635
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	140758	142371	+	WP_071941576.1	WP_071941576.1		ABC transporter ATP-binding protein			BOX17_RS00640	1614	537	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	142391	143806	+							BOX17_RS00645	1416		old_locus_tag=BOX17_00640
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	142391	143806	+	WP_244272176.1	WP_244272176.1		FAD-binding oxidoreductase			BOX17_RS00645	1416	471	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	143814	144746	+							BOX17_RS00650	933		old_locus_tag=BOX17_00645
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	143814	144746	+	WP_083582026.1	WP_083582026.1		DMT family transporter			BOX17_RS00650	933	310	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	144815	145921	+							BOX17_RS00655	1107		old_locus_tag=BOX17_00650
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	144815	145921	+	WP_071941579.1	WP_071941579.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			BOX17_RS00655	1107	368	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	145985	146182	-							BOX17_RS00660	198		old_locus_tag=BOX17_00655
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	145985	146182	-	WP_071941580.1	WP_071941580.1		hypothetical protein			BOX17_RS00660	198	65	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	146218	146520	-							BOX17_RS00665	303		old_locus_tag=BOX17_00660
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	146218	146520	-	WP_125925487.1	WP_125925487.1		hypothetical protein			BOX17_RS00665	303	100	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	146725	146913	-							BOX17_RS00670	189		old_locus_tag=BOX17_00665
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	146725	146913	-	WP_071941582.1	WP_071941582.1		hypothetical protein			BOX17_RS00670	189	62	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	147121	148329	+							BOX17_RS00675	1209		old_locus_tag=BOX17_00670
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	147121	148329	+	WP_071941583.1	WP_071941583.1		MFS transporter			BOX17_RS00675	1209	402	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	148394	149020	-							BOX17_RS00680	627		old_locus_tag=BOX17_00675
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	148394	149020	-	WP_071941584.1	WP_071941584.1		carboxymuconolactone decarboxylase family protein			BOX17_RS00680	627	208	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	149038	150537	-					cysK		BOX17_RS00685	1500		old_locus_tag=BOX17_00680
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	149038	150537	-	WP_071941585.1	WP_071941585.1		cysteine synthase A	cysK		BOX17_RS00685	1500	499	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	150703	152985	+							BOX17_RS00690	2283		old_locus_tag=BOX17_00685
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	150703	152985	+	WP_071941586.1	WP_071941586.1		hypothetical protein			BOX17_RS00690	2283	760	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	152982	153539	+							BOX17_RS16525	558		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	152982	153539	+	WP_083582027.1	WP_083582027.1		DUF4242 domain-containing protein			BOX17_RS16525	558	185	
