# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	89789	90304	+							HELO_RS00400	516		old_locus_tag=HELO_1077
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	89789	90304	+	WP_013330835.1	WP_013330835.1		spore coat U domain-containing protein			HELO_RS00400	516	171	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	90304	91068	+							HELO_RS00405	765		old_locus_tag=HELO_1078
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	90304	91068	+	WP_013330836.1	WP_013330836.1		molecular chaperone			HELO_RS00405	765	254	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	91148	93457	+							HELO_RS00410	2310		old_locus_tag=HELO_1079
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	91148	93457	+	WP_049786176.1	WP_049786176.1		fimbria/pilus outer membrane usher protein			HELO_RS00410	2310	769	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	93457	94467	+							HELO_RS00415	1011		old_locus_tag=HELO_1080
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	93457	94467	+	WP_013330838.1	WP_013330838.1		spore coat U domain-containing protein			HELO_RS00415	1011	336	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	94509	95759	-					serA		HELO_RS00420	1251		old_locus_tag=HELO_1081
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	94509	95759	-	WP_013330839.1	WP_013330839.1		phosphoglycerate dehydrogenase	serA		HELO_RS00420	1251	416	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	96030	96314	+							HELO_RS00425	285		old_locus_tag=HELO_1082
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	96030	96314	+	WP_013330840.1	WP_013330840.1		exodeoxyribonuclease VII small subunit			HELO_RS00425	285	94	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	96322	97182	+					ispA		HELO_RS00430	861		old_locus_tag=HELO_1083
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	96322	97182	+	WP_232519631.1	WP_232519631.1		(2E,6E)-farnesyl diphosphate synthase	ispA		HELO_RS00430	861	286	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	97197	99164	+					dxs		HELO_RS00435	1968		old_locus_tag=HELO_1084
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	97197	99164	+	WP_013330842.1	WP_013330842.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		HELO_RS00435	1968	655	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	99283	100053	+					djlA		HELO_RS00440	771		old_locus_tag=HELO_1085
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	99283	100053	+	WP_013330843.1	WP_013330843.1		co-chaperone DjlA	djlA		HELO_RS00440	771	256	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	100292	101845	+							HELO_RS00445	1554		old_locus_tag=HELO_1086
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	100292	101845	+	WP_013330844.1	WP_013330844.1		Na+/H+ antiporter NhaC family protein			HELO_RS00445	1554	517	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	101945	102235	-							HELO_RS00450	291		old_locus_tag=HELO_1087
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	101945	102235	-	WP_013330845.1	WP_013330845.1		hypothetical protein			HELO_RS00450	291	96	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	102359	102994	-					ribA		HELO_RS00455	636		old_locus_tag=HELO_1088
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	102359	102994	-	WP_013330846.1	WP_013330846.1		GTP cyclohydrolase II	ribA		HELO_RS00455	636	211	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	103124	104188	+					hemE		HELO_RS00460	1065		old_locus_tag=HELO_1089
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	103124	104188	+	WP_109637280.1	WP_109637280.1		uroporphyrinogen decarboxylase	hemE		HELO_RS00460	1065	354	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	104273	105133	+					speE		HELO_RS00465	861		old_locus_tag=HELO_1090
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	104273	105133	+	WP_013330848.1	WP_013330848.1		polyamine aminopropyltransferase	speE		HELO_RS00465	861	286	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	105155	105646	-							HELO_RS00470	492		old_locus_tag=HELO_1091
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	105155	105646	-	WP_013330849.1	WP_013330849.1		hypothetical protein			HELO_RS00470	492	163	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	105834	106760	-							HELO_RS00475	927		old_locus_tag=HELO_1092
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	105834	106760	-	WP_013330850.1	WP_013330850.1		LysR family transcriptional regulator			HELO_RS00475	927	308	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	106906	107682	+							HELO_RS00480	777		old_locus_tag=HELO_1093
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	106906	107682	+	WP_013330851.1	WP_013330851.1		ferredoxin--NADP reductase			HELO_RS00480	777	258	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	107890	108732	-							HELO_RS00485	843		old_locus_tag=HELO_1094
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	107890	108732	-	WP_232519609.1	WP_232519609.1		TRAP transporter substrate-binding protein			HELO_RS00485	843	280	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	109032	109556	+							HELO_RS00490	525		old_locus_tag=HELO_1095
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	109032	109556	+	WP_013330853.1	WP_013330853.1		TRAP transporter small permease			HELO_RS00490	525	174	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	109553	110851	+							HELO_RS00495	1299		old_locus_tag=HELO_1096
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	109553	110851	+	WP_013330854.1	WP_013330854.1		TRAP transporter large permease			HELO_RS00495	1299	432	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	110875	113244	+							HELO_RS00500	2370		old_locus_tag=HELO_1097
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	110875	113244	+	WP_013330855.1	WP_013330855.1		glycoside hydrolase family 31 protein			HELO_RS00500	2370	789	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	113309	113647	-					glnK		HELO_RS00505	339		old_locus_tag=HELO_1098
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	113309	113647	-	WP_013330856.1	WP_013330856.1		P-II family nitrogen regulator	glnK		HELO_RS00505	339	112	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	113803	115044	-							HELO_RS00510	1242		old_locus_tag=HELO_1099
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	113803	115044	-	WP_013330857.1	WP_013330857.1		ammonium transporter			HELO_RS00510	1242	413	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	115090	115428	-							HELO_RS00515	339		old_locus_tag=HELO_1100
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	115090	115428	-	WP_013330858.1	WP_013330858.1		P-II family nitrogen regulator			HELO_RS00515	339	112	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	115721	116062	+							HELO_RS00520	342		old_locus_tag=HELO_1101
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	115721	116062	+	WP_013330859.1	WP_013330859.1		accessory factor UbiK family protein			HELO_RS00520	342	113	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	116155	117660	+							HELO_RS00525	1506		old_locus_tag=HELO_1102
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	116155	117660	+	WP_013330860.1	WP_013330860.1		YifB family Mg chelatase-like AAA ATPase			HELO_RS00525	1506	501	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	117923	118900	+					cas1f		HELO_RS00530	978		old_locus_tag=HELO_1103
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	117923	118900	+	WP_041601826.1	WP_041601826.1		type I-F CRISPR-associated endonuclease Cas1f	cas1f		HELO_RS00530	978	325	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	118897	122238	+					cas3f		HELO_RS00535	3342		old_locus_tag=HELO_1104
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	118897	122238	+	WP_013330862.1	WP_013330862.1		type I-F CRISPR-associated helicase Cas3f	cas3f		HELO_RS00535	3342	1113	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	122631	124007	+					csy1		HELO_RS00540	1377		old_locus_tag=HELO_1105
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	122631	124007	+	WP_013330863.1	WP_013330863.1		type I-F CRISPR-associated protein Csy1	csy1		HELO_RS00540	1377	458	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	124000	124959	+					csy2		HELO_RS00545	960		old_locus_tag=HELO_1106
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	124000	124959	+	WP_013330864.1	WP_013330864.1		type I-F CRISPR-associated protein Csy2	csy2		HELO_RS00545	960	319	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	124977	126008	+					csy3		HELO_RS00550	1032		old_locus_tag=HELO_1107
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	124977	126008	+	WP_013330865.1	WP_013330865.1		type I-F CRISPR-associated protein Csy3	csy3		HELO_RS00550	1032	343	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	126012	126581	+					cas6f		HELO_RS00555	570		old_locus_tag=HELO_1107A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	126012	126581	+	WP_109637282.1	WP_109637282.1		type I-F CRISPR-associated endoribonuclease Cas6/Csy4	cas6f		HELO_RS00555	570	189	
gene	pseudogene	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	127239	128030	-							HELO_RS00560	792		partial;pseudo;old_locus_tag=HELO_1108
CDS	without_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	127239	128030	-				glycerophosphodiester phosphodiesterase			HELO_RS00560	792		partial;pseudo
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	128217	128837	+							HELO_RS00565	621		old_locus_tag=HELO_1109
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	128217	128837	+	WP_013330867.1	WP_013330867.1		DUF4202 domain-containing protein			HELO_RS00565	621	206	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	128948	129226	+							HELO_RS00570	279		old_locus_tag=HELO_1110
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	128948	129226	+	WP_013330868.1	WP_013330868.1		hypothetical protein			HELO_RS00570	279	92	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	129299	130555	-							HELO_RS00575	1257		old_locus_tag=HELO_1111
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	129299	130555	-	WP_013330869.1	WP_013330869.1		dicarboxylate/amino acid:cation symporter			HELO_RS00575	1257	418	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	130703	131464	-							HELO_RS00580	762		old_locus_tag=HELO_1112
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	130703	131464	-	WP_013330870.1	WP_013330870.1		dienelactone hydrolase family protein			HELO_RS00580	762	253	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	131647	132885	+							HELO_RS00585	1239		old_locus_tag=HELO_1113
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	131647	132885	+	WP_049786177.1	WP_049786177.1		ABC transporter substrate-binding protein			HELO_RS00585	1239	412	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	132994	134313	-							HELO_RS00590	1320		old_locus_tag=HELO_1114
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	132994	134313	-	WP_013330872.1	WP_013330872.1		branched-chain amino acid ABC transporter permease			HELO_RS00590	1320	439	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	134310	135317	-							HELO_RS00595	1008		old_locus_tag=HELO_1115
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	134310	135317	-	WP_013330873.1	WP_013330873.1		branched-chain amino acid ABC transporter permease			HELO_RS00595	1008	335	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	135358	136062	-							HELO_RS00600	705		old_locus_tag=HELO_1116
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	135358	136062	-	WP_013330874.1	WP_013330874.1		ABC transporter ATP-binding protein			HELO_RS00600	705	234	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	136149	136919	-							HELO_RS00605	771		old_locus_tag=HELO_1117
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	136149	136919	-	WP_041601828.1	WP_041601828.1		ABC transporter ATP-binding protein			HELO_RS00605	771	256	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	136990	138435	-							HELO_RS00610	1446		old_locus_tag=HELO_1118
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	136990	138435	-	WP_041602309.1	WP_041602309.1		sodium-dependent transporter			HELO_RS00610	1446	481	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	138586	138906	-							HELO_RS00615	321		old_locus_tag=HELO_1119
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	138586	138906	-	WP_013330877.1	WP_013330877.1		hypothetical protein			HELO_RS00615	321	106	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	139068	139412	+							HELO_RS00620	345		old_locus_tag=HELO_1120
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	139068	139412	+	WP_013330878.1	WP_013330878.1		hypothetical protein			HELO_RS00620	345	114	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	139503	141329	-					typA		HELO_RS00625	1827		old_locus_tag=HELO_1121
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	139503	141329	-	WP_041601829.1	WP_041601829.1		translational GTPase TypA	typA		HELO_RS00625	1827	608	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	141528	142412	+							HELO_RS00630	885		old_locus_tag=HELO_1122
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	141528	142412	+	WP_013330880.1	WP_013330880.1		LysR family transcriptional regulator			HELO_RS00630	885	294	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	142549	143445	+							HELO_RS00635	897		old_locus_tag=HELO_1123
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	142549	143445	+	WP_013330881.1	WP_013330881.1		hypothetical protein			HELO_RS00635	897	298	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	143518	144786	+							HELO_RS00640	1269		old_locus_tag=HELO_1124
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	143518	144786	+	WP_013330882.1	WP_013330882.1		Xaa-Pro peptidase family protein			HELO_RS00640	1269	422	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	144816	145685	+							HELO_RS00645	870		old_locus_tag=HELO_1125
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	144816	145685	+	WP_013330883.1	WP_013330883.1		glycine betaine ABC transporter substrate-binding protein			HELO_RS00645	870	289	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	146059	147465	+					glnA		HELO_RS00650	1407		old_locus_tag=HELO_1126
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	146059	147465	+	WP_013330884.1	WP_013330884.1		glutamate--ammonia ligase	glnA		HELO_RS00650	1407	468	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	147673	148254	+							HELO_RS00655	582		old_locus_tag=HELO_1127
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	147673	148254	+	WP_013330885.1	WP_013330885.1		DUF4124 domain-containing protein			HELO_RS00655	582	193	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	148412	149473	+					glnL		HELO_RS00660	1062		old_locus_tag=HELO_1128
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	148412	149473	+	WP_189337789.1	WP_189337789.1		nitrogen regulation protein NR(II)	glnL		HELO_RS00660	1062	353	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	149466	150872	+					ntrC		HELO_RS00665	1407		old_locus_tag=HELO_1129
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	149466	150872	+	WP_013330887.1	WP_013330887.1		nitrogen regulation protein NR(I)	ntrC		HELO_RS00665	1407	468	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	150962	153154	-							HELO_RS00670	2193		old_locus_tag=HELO_1130
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	150962	153154	-	WP_013330888.1	WP_013330888.1		esterase-like activity of phytase family protein			HELO_RS00670	2193	730	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	153301	155118	-							HELO_RS00675	1818		old_locus_tag=HELO_1131
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	153301	155118	-	WP_013330889.1	WP_013330889.1		aminopeptidase P family protein			HELO_RS00675	1818	605	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	155122	156693	-							HELO_RS00680	1572		old_locus_tag=HELO_1132
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	155122	156693	-	WP_013330890.1	WP_013330890.1		peptide MFS transporter			HELO_RS00680	1572	523	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	157061	158020	+							HELO_RS00685	960		old_locus_tag=HELO_1133
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	157061	158020	+	WP_013330891.1	WP_013330891.1		hydroxymethylglutaryl-CoA lyase			HELO_RS00685	960	319	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	158023	159228	+							HELO_RS00690	1206		old_locus_tag=HELO_1134
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	158023	159228	+	WP_013330892.1	WP_013330892.1		CoA transferase			HELO_RS00690	1206	401	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	159294	160292	+							HELO_RS00695	999		old_locus_tag=HELO_1135
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	159294	160292	+	WP_013330893.1	WP_013330893.1		tripartite tricarboxylate transporter substrate binding protein			HELO_RS00695	999	332	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	160289	160753	+							HELO_RS00700	465		old_locus_tag=HELO_1136
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	160289	160753	+	WP_013330894.1	WP_013330894.1		tripartite tricarboxylate transporter TctB family protein			HELO_RS00700	465	154	
